opportunity_type,hold_percentage,sport,market_type,prop_description,market_point,game,commence_time,team1_name,team1_book,team1_odds,team1_point,team1_stake,team1_link,team2_name,team2_book,team2_odds,team2_point,team2_stake,team2_link,profit_percentage,timestamp,display_market
Low Hold,1.95,NFL,alternate_spreads,,-6.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Houston Texans,BetRivers,-130,-6.5,55.42,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,Tennessee Titans,FanDuel,120,6.5,44.58,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.78,NFL,alternate_spreads,,18.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Houston Texans,FanDuel,-10000,18.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Tennessee Titans,FanDuel,3500,-18.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.87,NFL,alternate_totals,,28.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,DraftKings,-714,28.5,85.27,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,Under,FanDuel,560,28.5,14.73,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.47,NFL,alternate_totals,,31.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,BetMGM,-370,31.5,77.6,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under,FanDuel,340,31.5,22.4,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.91,NFL,alternate_totals,,32.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,BetMGM,-345,32.5,76.07,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under,FanDuel,310,32.5,23.93,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.1,NFL,alternate_totals,,33.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,BetMGM,-278,33.5,72.02,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under,FanDuel,250,33.5,27.98,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.68,NFL,alternate_totals,,34.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,BetMGM,-250,34.5,69.57,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under,FanDuel,220,34.5,30.43,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,35.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,DraftKings,-227,35.5,67.57,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,Under,FanDuel,200,35.5,32.43,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.67,NFL,alternate_totals,,36.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,BetMGM,-189,36.5,63.66,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under,FanDuel,168,36.5,36.34,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,16.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,FanDuel,-10000,16.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under,FanDuel,3500,16.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,70.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over,FanDuel,3500,70.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under,FanDuel,-10000,70.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,alternate_totals
Low Hold,0.0,NFL,player_prop,C.J. Stroud - Completions,20.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (20.5),FanDuel,100,20.5,50.0,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (20.5),BetRivers,100,20.5,50.0,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,0.0,2024-11-24 01:35,C.J. Stroud - Completions
Low Hold,2.89,NFL,player_prop,John Metchie III - Receptions,2.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (2.5),BetRivers,150,2.5,38.88,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,Under (2.5),FanDuel,-169,2.5,61.12,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,John Metchie III - Receptions
Low Hold,2.83,NFL,player_prop,Nico Collins - Receptions,5.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (5.5),FanDuel,-106,5.5,50.13,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (5.5),DraftKings,-105,5.5,49.87,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,0.0,2024-11-24 01:35,Nico Collins - Receptions
Low Hold,2.83,NFL,player_prop,Nico Collins - Receptions,5.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (5.5),FanDuel,-106,5.5,50.13,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (5.5),BetRivers,-105,5.5,49.87,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,0.0,2024-11-24 01:35,Nico Collins - Receptions
Low Hold,1.55,NFL,player_prop,Nico Collins - Receptions,5.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (5.5),FanDuel,-106,5.5,50.76,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (5.5),BetMGM,100,5.5,49.24,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,0.0,2024-11-24 01:35,Nico Collins - Receptions
Low Hold,2.08,NFL,player_prop,Tony Pollard - Receptions,3.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (3.5),DraftKings,135,3.5,41.69,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,Under (3.5),FanDuel,-147,3.5,58.31,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,Tony Pollard - Receptions
Low Hold,0.02,NFL,player_prop,Tony Pollard - Receptions,3.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (3.5),DraftKings,135,3.5,42.54,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,Under (3.5),BetRivers,-135,3.5,57.46,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,0.0,2024-11-24 01:35,Tony Pollard - Receptions
Low Hold,2.93,NFL,player_prop,Tony Pollard - Receptions,3.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (3.5),Caesars,120,3.5,44.16,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/785b1ad5-14cb-4171-9510-687516f2de0c/tennessee-titans-at-houston-texans,Under (3.5),BetRivers,-135,3.5,55.84,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,0.0,2024-11-24 01:35,Tony Pollard - Receptions
Low Hold,2.08,NFL,player_prop,Tony Pollard - Receptions,3.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (3.5),BetMGM,135,3.5,41.69,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under (3.5),FanDuel,-147,3.5,58.31,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,0.0,2024-11-24 01:35,Tony Pollard - Receptions
Low Hold,0.02,NFL,player_prop,Tony Pollard - Receptions,3.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (3.5),BetMGM,135,3.5,42.54,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,Under (3.5),BetRivers,-135,3.5,57.46,https://{state}.betrivers.com/?page=sportsbook#event/1020832249,0.0,2024-11-24 01:35,Tony Pollard - Receptions
Low Hold,0.43,NFL,player_prop,Tony Pollard - Rush Attempts,15.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (15.5),FanDuel,108,15.5,47.87,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (15.5),DraftKings,-110,15.5,52.13,https://sportsbook.draftkings.com/event/ten-titans-%40-hou-texans/30568683,0.0,2024-11-24 01:35,Tony Pollard - Rush Attempts
Arbitrage,-0.64,NFL,player_prop,Tony Pollard - Rush Attempts,15.5,Houston Texans vs Tennessee Titans,2024-11-24 18:00,Over (15.5),FanDuel,108,15.5,48.39,https://sportsbook.fanduel.com/american-football/nfl/tennessee-titans-%40-houston-texans-33776913,Under (15.5),BetMGM,-105,15.5,51.61,https://sports.{state}.betmgm.com/en/sports/events/tennessee-titans-at-houston-texans-16627204,0.65,2024-11-24 01:35,Tony Pollard - Rush Attempts
Low Hold,1.86,NFL,alternate_totals,,50.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,162,50.5,37.47,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-175,50.5,62.53,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.05,NFL,alternate_totals,,51.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,190,51.5,33.79,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-208,51.5,66.21,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.19,NFL,alternate_totals,,52.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,215,52.5,31.37,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-227,52.5,68.63,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,0.84,NFL,alternate_totals,,53.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,240,53.5,29.17,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-250,53.5,70.83,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.31,NFL,alternate_totals,,54.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,260,54.5,27.42,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-278,54.5,72.58,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.21,NFL,alternate_totals,,55.0,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,BetRivers,270,55.0,26.44,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,Under,BetMGM,-303,55.0,73.56,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.52,NFL,alternate_totals,,55.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,300,55.5,24.39,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-345,55.5,75.61,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.52,NFL,alternate_totals,,56.0,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,BetRivers,300,56.0,24.39,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,Under,BetMGM,-345,56.0,75.61,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,0.78,NFL,alternate_totals,,56.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,330,56.5,23.08,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,BetMGM,-345,56.5,76.92,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.9,NFL,alternate_totals,,58.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,430,58.5,18.34,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,DraftKings,-526,58.5,81.66,https://sportsbook.draftkings.com/event/ne-patriots-%40-mia-dolphins/30568712,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,20.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,-10000,20.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,FanDuel,3500,20.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,21.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,-10000,21.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,FanDuel,3500,21.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,75.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,3500,75.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,FanDuel,-10000,75.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,76.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over,FanDuel,3500,76.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under,FanDuel,-10000,76.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.04,NFL,player_prop,Austin Hooper - Receiving Yards,19.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (19.5),Caesars,-103,19.5,49.74,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/38327447-893b-436d-acb7-97b082d45c95/new-england-patriots-at-miami-dolphins,Under (19.5),BetRivers,-105,19.5,50.26,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Austin Hooper - Receiving Yards
Arbitrage,-1.35,NFL,player_prop,Kayshon Boutte - Receiving Yards,34.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (34.5),BetRivers,120,34.5,46.08,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,Under (34.5),FanDuel,-114,34.5,53.92,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,1.37,2024-11-24 01:35,Kayshon Boutte - Receiving Yards
Low Hold,0.61,NFL,player_prop,Jonnu Smith - Receptions,3.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (3.5),DraftKings,-154,3.5,60.24,https://sportsbook.draftkings.com/event/ne-patriots-%40-mia-dolphins/30568712,Under (3.5),FanDuel,150,3.5,39.76,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.0,2024-11-24 01:35,Jonnu Smith - Receptions
Low Hold,1.76,NFL,player_prop,Jonnu Smith - Receptions,3.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (3.5),DraftKings,-154,3.5,59.56,https://sportsbook.draftkings.com/event/ne-patriots-%40-mia-dolphins/30568712,Under (3.5),BetRivers,143,3.5,40.44,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Jonnu Smith - Receptions
Arbitrage,-0.83,NFL,player_prop,Jonnu Smith - Receptions,3.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (3.5),BetMGM,-145,3.5,59.67,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,Under (3.5),FanDuel,150,3.5,40.33,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,0.84,2024-11-24 01:35,Jonnu Smith - Receptions
Low Hold,0.32,NFL,player_prop,Jonnu Smith - Receptions,3.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (3.5),BetMGM,-145,3.5,58.98,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,Under (3.5),BetRivers,143,3.5,41.02,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Jonnu Smith - Receptions
Low Hold,1.28,NFL,player_prop,Kendrick Bourne - Receptions,2.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (2.5),DraftKings,100,2.5,49.37,https://sportsbook.draftkings.com/event/ne-patriots-%40-mia-dolphins/30568712,Under (2.5),BetRivers,-105,2.5,50.63,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Kendrick Bourne - Receptions
Low Hold,2.83,NFL,player_prop,Kendrick Bourne - Receptions,2.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (2.5),Caesars,-106,2.5,50.13,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/38327447-893b-436d-acb7-97b082d45c95/new-england-patriots-at-miami-dolphins,Under (2.5),BetRivers,-105,2.5,49.87,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Kendrick Bourne - Receptions
Low Hold,1.28,NFL,player_prop,Kendrick Bourne - Receptions,2.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (2.5),FanDuel,100,2.5,49.37,https://sportsbook.fanduel.com/american-football/nfl/new-england-patriots-%40-miami-dolphins-33776907,Under (2.5),BetRivers,-105,2.5,50.63,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Kendrick Bourne - Receptions
Low Hold,2.56,NFL,player_prop,Kendrick Bourne - Receptions,2.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (2.5),BetMGM,-105,2.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/new-england-patriots-at-miami-dolphins-16627200,Under (2.5),BetRivers,-105,2.5,50.0,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,0.0,2024-11-24 01:35,Kendrick Bourne - Receptions
Low Hold,0.67,NFL,player_prop,De'Von Achane - Rush Attempts,14.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (14.5),BetRivers,107,14.5,47.99,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,Under (14.5),DraftKings,-110,14.5,52.01,https://sportsbook.draftkings.com/event/ne-patriots-%40-mia-dolphins/30568712,0.0,2024-11-24 01:35,De'Von Achane - Rush Attempts
Low Hold,2.36,NFL,player_prop,De'Von Achane - Rush Attempts,14.5,Miami Dolphins vs New England Patriots,2024-11-24 18:00,Over (14.5),BetRivers,107,14.5,47.19,https://{state}.betrivers.com/?page=sportsbook#event/1020832221,Under (14.5),Caesars,-118,14.5,52.81,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/38327447-893b-436d-acb7-97b082d45c95/new-england-patriots-at-miami-dolphins,0.0,2024-11-24 01:35,De'Von Achane - Rush Attempts
Low Hold,2.73,NFL,alternate_spreads,,15.5,New York Giants vs Tampa Bay Buccaneers,2024-11-24 18:00,New York Giants,BetMGM,-400,15.5,77.88,https://sports.{state}.betmgm.com/en/sports/events/tampa-bay-buccaneers-at-new-york-giants-16627201,Tampa Bay Buccaneers,FanDuel,340,-15.5,22.12,https://sportsbook.fanduel.com/american-football/nfl/tampa-bay-buccaneers-%40-new-york-giants-33776905,0.0,2024-11-24 01:35,alternate_spreads
